Day of Week,Time,Precipitation,Visibility,Cloud Cover,Weather Type,Conditions,Traffic
Monday,00:00:00,0.0,1.2,0.0,Mist,Clear,medium
Monday,01:00:00,0.0,1.2,0.0,Mist,Clear,high
Monday,02:00:00,0.0,2.1,0.0,Smoke Or Haze,Clear,low
Monday,03:00:00,0.0,1.2,0.0,Mist,Clear,low
Monday,04:00:00,0.0,1.2,0.0,Mist,Clear,low
Monday,05:00:00,0.0,1.3,0.0,"Mist, Smoke Or Haze",Clear,medium
Monday,06:00:00,0.0,1.2,0.0,Mist,Clear,low
Monday,07:00:00,0.0,1.2,0.0,Mist,Clear,high
Monday,08:00:00,0.0,2.2,0.0,Mist,Clear,medium
Monday,09:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,high
Monday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,11:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Monday,12:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,13:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,14:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,high
Monday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,17:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,high
Monday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,20:00:00,0.0,2.1,0.0,Smoke Or Haze,Clear,high
Monday,21:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,medium
Monday,22:00:00,0.0,1.2,0.0,Mist,Clear,medium
Monday,23:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,medium
Tuesday,00:00:00,0.0,1.2,0.0,Mist,Clear,high
Tuesday,01:00:00,0.0,1.2,0.0,Mist,Clear,medium
Tuesday,02:00:00,0.0,1.1,0.0,"Mist, Smoke Or Haze",Clear,low
Tuesday,03:00:00,0.0,0.6,0.0,Mist,Clear,high
Tuesday,04:00:00,0.0,0.6,0.0,Mist,Clear,high
Tuesday,05:00:00,0.0,1.1,0.0,Mist,Clear,high
Tuesday,06:00:00,0.0,0.6,0.0,Mist,Clear,low
Tuesday,07:00:00,0.0,0.6,0.0,Mist,Clear,medium
Tuesday,08:00:00,0.0,2.1,0.0,Mist,Clear,medium
Tuesday,09:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,medium
Tuesday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Tuesday,11:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,medium
Tuesday,12:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Tuesday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Tuesday,14:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Tuesday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Tuesday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Tuesday,17:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Tuesday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Tuesday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Tuesday,20:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,high
Tuesday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Tuesday,22:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,high
Tuesday,23:00:00,0.0,2.1,0.0,Smoke Or Haze,Clear,medium
Wednesday,00:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,low
Wednesday,01:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,low
Wednesday,02:00:00,0.0,1.3,0.0,Smoke Or Haze,Clear,low
Wednesday,03:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,high
Wednesday,04:00:00,0.0,1.2,0.0,Mist,Clear,low
Wednesday,05:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,high
Wednesday,06:00:00,0.0,1.2,0.0,Mist,Clear,low
Wednesday,07:00:00,0.0,1.2,0.0,Mist,Clear,medium
Wednesday,08:00:00,0.0,2.1,0.0,"Mist, Smoke Or Haze",Clear,medium
Wednesday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Wednesday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Wednesday,11:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,high
Wednesday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Wednesday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Wednesday,14:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Wednesday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Wednesday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Wednesday,17:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,high
Wednesday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Wednesday,19:00:00,0.0,1.9,0.0,Mist,Clear,low
Wednesday,20:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Wednesday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Wednesday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Wednesday,23:00:00,0.0,1.4,0.0,Smoke Or Haze,Clear,low
Thursday,00:00:00,0.0,1.9,,,Clear,medium
Thursday,01:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Thursday,02:00:00,0.0,1.3,0.0,Smoke Or Haze,Clear,medium
Thursday,03:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Thursday,04:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,high
Thursday,05:00:00,0.0,1.3,0.0,"Mist, Smoke Or Haze",Clear,high
Thursday,06:00:00,0.0,1.2,0.0,Mist,Clear,low
Thursday,07:00:00,0.0,1.2,0.0,Mist,Clear,medium
Thursday,08:00:00,0.0,1.3,0.0,"Mist, Smoke Or Haze",Clear,high
Thursday,09:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,medium
Thursday,10:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,low
Thursday,11:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Thursday,12:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Thursday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Thursday,14:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Thursday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Thursday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Thursday,17:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,low
Thursday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Thursday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Thursday,20:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Thursday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Thursday,22:00:00,0.0,1.9,0.0,Mist,Clear,medium
Thursday,23:00:00,0.0,2.3,0.0,"Mist, Smoke Or Haze",Clear,low
Friday,00:00:00,0.0,1.9,0.0,Mist,Clear,high
Friday,00:00:00,0.0,1.9,0.0,Mist,Clear,low
Friday,01:00:00,0.0,1.2,0.0,Mist,Clear,low
Friday,02:00:00,0.0,2.1,0.0,Smoke Or Haze,Clear,medium
Friday,03:00:00,0.0,1.2,0.0,Mist,Clear,medium
Friday,04:00:00,0.0,1.2,0.0,Mist,Clear,high
Friday,05:00:00,0.0,2.1,0.0,Smoke Or Haze,Clear,high
Friday,06:00:00,0.0,1.2,50.0,Mist,Partially cloudy,medium
Friday,07:00:00,0.0,1.2,50.0,Mist,Partially cloudy,high
Friday,08:00:00,0.0,2.2,14.9,Smoke Or Haze,Clear,medium
Friday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Friday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Friday,11:00:00,0.0,2.5,35.6,Smoke Or Haze,Partially cloudy,medium
Friday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Friday,14:00:00,0.0,2.5,0.4,Smoke Or Haze,Clear,low
Friday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Friday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Friday,17:00:00,0.0,2.2,0.4,Smoke Or Haze,Clear,high
Friday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Friday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Friday,20:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,high
Friday,21:00:00,0.0,1.2,0.0,Mist,Clear,high
Friday,22:00:00,0.0,1.2,0.0,Mist,Clear,low
Friday,23:00:00,0.0,1.3,0.0,"Mist, Smoke Or Haze",Clear,high
Saturday,00:00:00,0.0,1.2,0.0,Mist,Clear,low
Saturday,01:00:00,0.0,1.2,0.0,Mist,Clear,low
Saturday,02:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,high
Saturday,03:00:00,0.0,1.2,0.0,Mist,Clear,low
Saturday,04:00:00,0.0,1.2,0.0,Mist,Clear,low
Saturday,05:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,medium
Saturday,06:00:00,0.0,1.2,0.0,Mist,Clear,medium
Saturday,07:00:00,0.0,1.2,0.0,Mist,Clear,medium
Saturday,08:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,high
Saturday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Saturday,10:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Saturday,11:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Saturday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Saturday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Saturday,14:00:00,0.0,2.7,0.0,Smoke Or Haze,Clear,medium
Saturday,15:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,medium
Saturday,16:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,high
Saturday,17:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Saturday,18:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Saturday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Saturday,20:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Saturday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Saturday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Saturday,23:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,low
Sunday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Sunday,01:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Sunday,02:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Sunday,03:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Sunday,04:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Sunday,05:00:00,0.0,2.1,0.0,Mist,Clear,high
Sunday,06:00:00,0.0,1.2,0.0,Mist,Clear,low
Sunday,07:00:00,0.0,1.2,0.0,Mist,Clear,medium
Sunday,08:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,low
Sunday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Sunday,10:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Sunday,11:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Sunday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Sunday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Sunday,14:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,high
Sunday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Sunday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Sunday,17:00:00,0.0,2.3,0.4,Smoke Or Haze,Clear,medium
Sunday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Sunday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Sunday,20:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,high
Sunday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Sunday,22:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,medium
Sunday,23:00:00,0.0,2.1,0.0,Smoke Or Haze,Clear,high
Monday,00:00:00,0.0,1.2,0.0,Mist,Clear,high
Monday,01:00:00,0.0,1.2,0.0,Mist,Clear,low
Monday,02:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,low
Monday,03:00:00,0.0,1.2,0.0,Mist,Clear,medium
Monday,04:00:00,0.0,1.2,0.0,Mist,Clear,medium
Monday,05:00:00,0.0,2.1,0.0,Mist,Clear,medium
Monday,06:00:00,0.0,1.2,0.0,Mist,Clear,medium
Monday,07:00:00,0.0,1.2,0.0,,Clear,high
Monday,08:00:00,0.0,2.1,0.0,"Mist, Smoke Or Haze",Clear,high
Monday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,11:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,low
Monday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Monday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,14:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Monday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Monday,17:00:00,0.0,2.3,0.4,Smoke Or Haze,Clear,low
Monday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,20:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,medium
Monday,21:00:00,0.0,1.2,0.0,Mist,Clear,high
Monday,22:00:00,0.0,1.2,0.0,Mist,Clear,low
Monday,23:00:00,0.0,2.1,0.0,"Mist, Smoke Or Haze",Clear,low
Tuesday,00:00:00,0.0,1.2,0.0,Mist,Clear,high
Tuesday,01:00:00,0.0,1.2,0.0,Mist,Clear,low
Tuesday,02:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,low
Tuesday,03:00:00,0.0,1.2,0.0,Mist,Clear,medium
Tuesday,04:00:00,0.0,1.2,0.0,Mist,Clear,high
Tuesday,05:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,high
Tuesday,06:00:00,0.0,0.6,0.0,Fog,Clear,medium
Tuesday,07:00:00,0.0,0.6,27.5,Fog,Partially cloudy,medium
Tuesday,08:00:00,0.0,2.1,8.2,"Mist, Smoke Or Haze",Clear,low
Tuesday,09:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,low
Tuesday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Tuesday,11:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Tuesday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Tuesday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Tuesday,14:00:00,0.0,2.5,0.4,Smoke Or Haze,Clear,medium
Tuesday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Tuesday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Tuesday,17:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Tuesday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Tuesday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Tuesday,20:00:00,0.0,2.1,0.0,Smoke Or Haze,Clear,low
Tuesday,21:00:00,0.0,1.2,0.0,Mist,Clear,high
Tuesday,22:00:00,0.0,1.2,0.0,Mist,Clear,low
Tuesday,23:00:00,0.0,1.3,0.0,"Mist, Smoke Or Haze",Clear,medium
Wednesday,00:00:00,0.0,1.2,0.0,Mist,Clear,low
Wednesday,01:00:00,0.0,1.2,0.0,Mist,Clear,medium
Wednesday,02:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,medium
Wednesday,03:00:00,0.0,1.2,0.0,Mist,Clear,low
Wednesday,04:00:00,0.0,1.2,0.0,Mist,Clear,low
Wednesday,05:00:00,0.0,1.2,0.0,"Mist, Smoke Or Haze",Clear,high
Wednesday,06:00:00,0.0,1.2,0.0,Mist,Clear,high
Wednesday,07:00:00,0.0,1.2,0.0,Mist,Clear,low
Wednesday,08:00:00,0.0,2.1,0.0,Mist,Clear,low
Wednesday,09:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,medium
Wednesday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Wednesday,11:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,high
Wednesday,12:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Wednesday,13:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Wednesday,14:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Wednesday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Wednesday,16:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Wednesday,17:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,low
Wednesday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Wednesday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Wednesday,20:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,low
Wednesday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Wednesday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Wednesday,23:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Thursday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Thursday,01:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Thursday,02:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,low
Thursday,03:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Thursday,04:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,low
Thursday,05:00:00,0.0,2.1,0.0,"Mist, Smoke Or Haze",Clear,medium
Thursday,06:00:00,0.0,1.2,0.0,Mist,Clear,medium
Thursday,07:00:00,0.0,1.2,0.0,Mist,Clear,low
Thursday,08:00:00,0.0,2.1,0.0,"Mist, Smoke Or Haze",Clear,medium
Thursday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Thursday,10:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Thursday,11:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Thursday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Thursday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Thursday,14:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Thursday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Thursday,16:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Thursday,17:00:00,0.0,2.2,28.8,Smoke Or Haze,Partially cloudy,medium
Thursday,18:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Thursday,19:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Thursday,20:00:00,0.0,2.2,42.9,Smoke Or Haze,Partially cloudy,medium
Thursday,21:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Thursday,22:00:00,0.0,1.2,50.0,Smoke Or Haze,Partially cloudy,high
Thursday,23:00:00,0.0,2.1,36.0,Smoke Or Haze,Partially cloudy,low
Friday,00:00:00,0.0,1.2,50.0,Smoke Or Haze,Partially cloudy,high
Friday,01:00:00,0.0,1.2,50.0,Mist,Partially cloudy,medium
Friday,02:00:00,0.0,1.3,39.6,Smoke Or Haze,Partially cloudy,high
Friday,03:00:00,0.0,1.2,50.0,Mist,Partially cloudy,low
Friday,04:00:00,0.0,1.2,50.0,Mist,Partially cloudy,medium
Friday,05:00:00,0.0,1.2,19.2,Smoke Or Haze,Clear,medium
Friday,06:00:00,0.0,1.2,37.3,Mist,Partially cloudy,medium
Friday,07:00:00,0.0,1.2,37.3,Mist,Partially cloudy,low
Friday,08:00:00,0.0,2.1,79.4,"Mist, Smoke Or Haze",Overcast,medium
Friday,09:00:00,0.0,1.2,25.0,,Clear,low
Friday,10:00:00,0.0,1.2,50.0,,Partially cloudy,low
Friday,11:00:00,0.01,1.3,70.1,"Rain, Smoke Or Haze","Rain, Partially cloudy",high
Friday,12:00:00,0.0,1.2,50.0,,Partially cloudy,low
Friday,13:00:00,0.0,1.2,50.0,,Partially cloudy,medium
Friday,14:00:00,0.0,2.1,90.8,"Sky Coverage Increasing, Smoke Or Haze",Overcast,medium
Friday,15:00:00,0.0,1.2,69.7,Smoke Or Haze,Partially cloudy,medium
Friday,16:00:00,0.0,1.2,69.7,Smoke Or Haze,Partially cloudy,high
Friday,17:00:00,0.0,2.1,40.0,Smoke Or Haze,Partially cloudy,low
Friday,18:00:00,0.0,1.2,50.0,Smoke Or Haze,Partially cloudy,high
Friday,19:00:00,0.0,1.2,27.5,Mist,Partially cloudy,medium
Friday,20:00:00,0.0,2.1,15.3,"Mist, Smoke Or Haze",Clear,medium
Friday,21:00:00,0.0,1.2,27.5,Mist,Partially cloudy,low
Friday,22:00:00,0.0,1.2,27.5,Mist,Partially cloudy,high
Friday,23:00:00,0.0,1.3,29.3,"Mist, Smoke Or Haze",Partially cloudy,medium
Saturday,00:00:00,0.0,1.2,27.5,Mist,Partially cloudy,medium
Saturday,01:00:00,0.0,1.2,0.0,Mist,Clear,medium
Saturday,02:00:00,0.0,1.1,24.6,"Mist, Smoke Or Haze",Clear,high
Saturday,03:00:00,0.0,0.6,0.0,Fog,Clear,low
Saturday,04:00:00,0.0,0.6,0.0,Fog,Clear,high
Saturday,05:00:00,0.0,1.0,24.5,"Mist, Fog, Smoke Or Haze",Clear,medium
Saturday,06:00:00,0.0,0.6,0.0,Fog,Clear,high
Saturday,07:00:00,0.0,0.6,0.0,Fog,Clear,high
Saturday,08:00:00,0.0,2.0,0.0,Smoke Or Haze,Clear,medium
Saturday,09:00:00,0.0,1.2,0.0,Mist,Clear,high
Saturday,10:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,medium
Saturday,11:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,high
Saturday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Saturday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Saturday,14:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Saturday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Saturday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Saturday,17:00:00,0.0,2.5,8.2,Smoke Or Haze,Clear,medium
Saturday,18:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Saturday,19:00:00,0.0,1.2,0.0,Smoke Or Haze,Clear,low
Saturday,20:00:00,0.0,2.1,0.0,Smoke Or Haze,Clear,low
Saturday,21:00:00,0.0,1.2,0.0,Mist,Clear,medium
Saturday,22:00:00,0.0,1.9,0.0,Mist,Clear,medium
Saturday,23:00:00,0.0,2.3,0.0,"Mist, Smoke Or Haze",Clear,medium
Sunday,00:00:00,0.0,1.9,0.0,Mist,Clear,medium
Sunday,01:00:00,0.0,1.9,0.0,Mist,Clear,high
Sunday,02:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,high
Sunday,03:00:00,0.0,1.9,0.0,Mist,Clear,high
Sunday,04:00:00,0.0,1.9,0.0,Mist,Clear,medium
Sunday,05:00:00,0.0,2.1,0.0,"Mist, Smoke Or Haze",Clear,medium
Sunday,06:00:00,0.0,1.2,0.0,Mist,Clear,high
Sunday,07:00:00,0.0,1.2,0.0,Mist,Clear,low
Sunday,08:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,medium
Sunday,09:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Sunday,10:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,high
Sunday,11:00:00,0.0,2.7,0.0,Smoke Or Haze,Clear,low
Sunday,12:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,medium
Sunday,13:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,low
Sunday,14:00:00,0.0,2.7,0.0,Smoke Or Haze,Clear,high
Sunday,15:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,low
Sunday,16:00:00,0.0,3.1,0.0,Smoke Or Haze,Clear,medium
Sunday,17:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Sunday,18:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Sunday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Sunday,20:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,high
Sunday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Sunday,22:00:00,0.0,1.9,0.0,Mist,Clear,high
Sunday,23:00:00,0.0,2.3,0.0,"Mist, Smoke Or Haze",Clear,medium
Monday,00:00:00,0.0,1.9,0.0,Mist,Clear,medium
Monday,01:00:00,0.0,1.9,0.0,Mist,Clear,medium
Monday,02:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,high
Monday,03:00:00,0.0,1.9,0.0,Mist,Clear,medium
Monday,04:00:00,0.0,1.9,0.0,Mist,Clear,high
Monday,05:00:00,0.0,2.3,0.0,"Mist, Smoke Or Haze",Clear,low
Monday,06:00:00,0.0,1.2,0.0,Mist,Clear,low
Monday,07:00:00,0.0,1.2,0.0,Mist,Clear,medium
Monday,08:00:00,0.0,2.3,0.0,"Mist, Smoke Or Haze",Clear,high
Monday,09:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,10:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,11:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,12:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Monday,13:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,low
Monday,14:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Monday,15:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,medium
Monday,16:00:00,0.0,2.5,0.0,Smoke Or Haze,Clear,high
Monday,17:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,low
Monday,18:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,19:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,high
Monday,20:00:00,0.0,2.3,0.0,Smoke Or Haze,Clear,high
Monday,21:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
Monday,22:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,low
Monday,23:00:00,0.0,2.2,0.0,Smoke Or Haze,Clear,low
Tuesday,00:00:00,0.0,1.9,0.0,Smoke Or Haze,Clear,medium
